Customer_ID,Customer_Name,Month,Dish_Ordered,Quantity_Ordered,Order_Time,Payment_Method
8397,Soham Bose,May,Egg Fried Rice,4,Night,Wallet
9655,Soham Bose,April,Mutton Masala (Kosha/Fry/Kadai),5,Night,Wallet
3711,Rajesh Gupta,October,Egg Masala (Single),2,Afternoon,UPI
1173,Rajesh Gupta,July,Mutter Paneer,2,Morning,Wallet
7297,Arvind Das,July,Aloo Mutter/Aloo Gobi,4,Morning,Cash
3653,Sunita Sen,March,Egg Burji (2 Eggs),3,Afternoon,Cash
6456,Arvind Das,July,Veg Fried Rice,4,Evening,Wallet
7409,Arvind Das,October,Poori Bajji (3 Pcs),2,Night,Cash
3716,Meera Iyer,December,Katla (Fry/Curry),2,Evening,Cash
2597,Meera Iyer,May,Chilly Chicken (Full 12 Pcs),5,Evening,Cash
2816,Sunita Sen,May,Chicken Kosha,1,Night,UPI
6097,Sunita Sen,July,Mutton Biryani,1,Evening,Card
6120,Anirban Roy,September,Mutter Paneer,3,Afternoon,UPI
9546,Meera Iyer,September,Egg Chilly,2,Night,Card
6959,Anirban Roy,September,Tomato Fry,3,Afternoon,Cash
7407,Arvind Das,December,Palak Paneer,3,Morning,Cash
8579,Sunita Sen,April,Paneer Butter Masala,2,Morning,UPI
2946,Soham Bose,July,Chicken Curry,5,Night,UPI
5816,Meera Iyer,September,Aloo Mutter/Aloo Gobi,2,Night,Cash
6127,Meera Iyer,March,Paneer Manchurian,3,Night,Cash
8597,Meera Iyer,October,Kashmiri Aloo Dum,2,Afternoon,Card
7281,Arvind Das,January,Omlet (Double),1,Night,Cash
5378,Sunita Sen,January,Channa Masala,1,Morning,Card
9876,Meera Iyer,February,Kabab Full (8 Pcs),5,Morning,Wallet
4602,Arvind Das,January,Kashmiri Aloo Dum,1,Morning,UPI
7905,Arvind Das,July,Chilly Chicken (Full 12 Pcs),5,Afternoon,UPI
4474,Meera Iyer,September,Veg Noodles,5,Morning,UPI
5160,Meera Iyer,April,Rohu (Fry/Curry),3,Night,UPI
8253,Priya Sharma,May,Masala Rice,1,Evening,Cash
4544,Arvind Das,October,Omlet (Single),4,Night,UPI
1506,Priya Sharma,July,Green Peas Masala,4,Evening,Cash
4518,Meera Iyer,July,Onion Dosa,2,Evening,Cash
8208,Meera Iyer,April,Egg Biryani,4,Afternoon,UPI
4491,Meera Iyer,September,Gobi Manchurian,1,Morning,UPI
6310,Arvind Das,March,Chicken Fry,3,Evening,UPI
7396,Meera Iyer,August,Chicken Biryani,3,Night,UPI
3510,Arvind Das,December,Chicken Pepper Masala,4,Afternoon,Card
9430,Arvind Das,June,Egg Fried Rice,1,Morning,Wallet
1122,Arvind Das,May,Chicken Kosha,1,Night,UPI
8937,Anirban Roy,March,Egg Masala (Double),2,Night,Cash
5730,Rajesh Gupta,April,Chicken Noodles,2,Afternoon,UPI
5546,Anirban Roy,May,Aloo Mutter/Aloo Gobi,2,Night,Cash
2413,Anirban Roy,April,Masala Rice,1,Evening,Cash
2840,Meera Iyer,August,Aloo Posto,4,Morning,Card
7014,Priya Sharma,March,Chicken Do Pyaza,4,Afternoon,Cash
9645,Meera Iyer,November,Egg Fried Rice,5,Evening,Cash
6187,Soham Bose,February,Cylon/Kerala Parota,5,Night,UPI
1851,Anirban Roy,March,Mutter Paneer,4,Morning,Cash
9099,Priya Sharma,January,Tomato Fry,3,Night,UPI
3137,Rajesh Gupta,August,Plain Rice,1,Evening,Cash
7800,Meera Iyer,April,Masala Rice,4,Afternoon,Card
7107,Meera Iyer,January,Egg Noodles,1,Morning,Cash
4332,Arvind Das,March,Mutter Paneer,1,Morning,Wallet
3197,Meera Iyer,September,Chicken Kosha,4,Morning,Card
3108,Meera Iyer,October,Veg Noodles,5,Evening,UPI
3078,Rajesh Gupta,March,Chicken Masala,1,Afternoon,Wallet
2511,Priya Sharma,April,Cylon/Kerala Parota,2,Afternoon,UPI
5531,Soham Bose,March,Gobi Manchurian,4,Afternoon,UPI
1993,Meera Iyer,January,Tomato Fry,4,Night,UPI
2285,Meera Iyer,February,Plain Rice,5,Morning,Wallet
1444,Sunita Sen,November,Egg Biryani,2,Evening,Card
3058,Meera Iyer,May,Plain Rice,5,Evening,Wallet
7509,Soham Bose,September,Aloo Posto,4,Evening,UPI
1776,Arvind Das,March,Veg Fried Rice,4,Night,Cash
7489,Rajesh Gupta,August,Kabab Full (8 Pcs),4,Afternoon,Wallet
3883,Rajesh Gupta,December,Kabab Full (8 Pcs),3,Night,Card
6477,Anirban Roy,February,Egg Chilly,3,Evening,Wallet
6184,Meera Iyer,May,Chicken Masala,5,Evening,Wallet
8454,Sunita Sen,November,Parota,1,Afternoon,Card
3207,Sunita Sen,September,Chilly Chicken (Full 12 Pcs),1,Evening,UPI
1402,Meera Iyer,February,Omlet (Single),2,Afternoon,Cash
9896,Anirban Roy,May,Kashmiri Aloo Dum,5,Evening,Card
5417,Priya Sharma,July,Aloo Posto,3,Morning,Cash
6324,Anirban Roy,June,Kashmiri Aloo Dum,4,Morning,UPI
2919,Meera Iyer,July,Plain Rice,5,Evening,UPI
1105,Anirban Roy,June,Bangda Fry (Ayala),2,Afternoon,Card
8087,Soham Bose,December,Cylon/Kerala Parota,3,Afternoon,Card
7735,Soham Bose,April,Kabab Half (4 Pcs),5,Afternoon,Card
1639,Anirban Roy,October,Masala Rice,5,Morning,UPI
8357,Priya Sharma,December,Veg Meals,2,Evening,Wallet
7098,Soham Bose,January,Butter Chicken,5,Afternoon,Wallet
6665,Rajesh Gupta,July,Mutton Biryani,3,Evening,Wallet
2439,Arvind Das,February,Chicken Curry,4,Morning,Card
2310,Soham Bose,February,Butter Chicken,1,Afternoon,Card
3980,Arvind Das,April,Butter Dhal Fry,2,Morning,Wallet
5600,Priya Sharma,February,Omlet (Single),4,Afternoon,Cash
5745,Soham Bose,April,Jeera Rice,1,Night,UPI
5347,Rajesh Gupta,June,Katla (Fry/Curry),3,Afternoon,Card
8812,Arvind Das,January,Dhal Fry,4,Morning,UPI
2148,Meera Iyer,July,Egg Masala (Single),1,Morning,Wallet
9899,Anirban Roy,August,Onion Dosa,1,Evening,Card
7805,Sunita Sen,November,Chicken Do Pyaza,1,Night,Cash
5565,Arvind Das,October,Channa Masala,2,Morning,Card
4687,Rajesh Gupta,January,Idly (3 Pcs),4,Evening,Card
2290,Meera Iyer,December,Mutter Paneer,3,Night,Wallet
9086,Arvind Das,August,Aloo Mutter/Aloo Gobi,1,Morning,Card
6729,Rajesh Gupta,January,Omlet (Double),4,Afternoon,Cash
8308,Meera Iyer,May,Mutton Biryani,2,Night,UPI
9379,Arvind Das,November,Cylon/Kerala Parota,2,Evening,Card
1162,Sunita Sen,September,Set Dosa (3 Pcs),2,Morning,Wallet
3193,Anirban Roy,April,Omlet (Double),1,Morning,Card
1961,Meera Iyer,January,Roti,5,Afternoon,Card
3111,Anirban Roy,June,Chicken Noodles,4,Night,Cash
2628,Rajesh Gupta,December,Egg Fried Rice,3,Evening,Wallet
2208,Anirban Roy,October,Chicken Kosha,4,Evening,UPI
9317,Arvind Das,December,Paneer Butter Masala,1,Afternoon,Wallet
2239,Anirban Roy,July,Chicken Noodles,1,Night,Wallet
9122,Priya Sharma,July,Kabab Full (8 Pcs),3,Afternoon,UPI
2017,Meera Iyer,January,Jeera Rice,2,Morning,UPI
3393,Sunita Sen,April,Plain Rice,3,Evening,UPI
3935,Anirban Roy,October,Egg Chilly,4,Night,Wallet
2925,Sunita Sen,May,Bangda Fry (Ayala),5,Morning,Cash
8722,Arvind Das,February,Chicken Masala,2,Afternoon,UPI
8537,Sunita Sen,August,Chicken Curry,5,Evening,Card
5767,Arvind Das,July,Egg Torka,1,Evening,Cash
9610,Arvind Das,February,Aloo Mutter/Aloo Gobi,4,Night,Card
1904,Sunita Sen,September,Masala Rice,5,Afternoon,Cash
1293,Soham Bose,September,Mutton Masala (Kosha/Fry/Kadai),2,Morning,Wallet
6852,Sunita Sen,July,Aloo Posto,4,Afternoon,Wallet
5098,Sunita Sen,January,Aloo Mutter/Aloo Gobi,3,Night,Card
6171,Rajesh Gupta,October,Egg Masala (Single),4,Afternoon,UPI
6217,Rajesh Gupta,January,Egg Burji (2 Eggs),3,Night,Wallet
2000,Priya Sharma,September,Egg Masala (Double),5,Afternoon,Cash
8182,Rajesh Gupta,March,Chicken Fry,1,Evening,Cash
7569,Priya Sharma,June,Chicken Kosha,4,Evening,Cash
3226,Anirban Roy,January,Palak Paneer,4,Evening,Wallet
1316,Soham Bose,October,Chicken Kosha,1,Evening,Cash
4677,Meera Iyer,May,Aloo Posto,1,Afternoon,Cash
9264,Priya Sharma,July,Egg Burji (2 Eggs),2,Night,UPI
8933,Soham Bose,June,Onion Dosa,5,Evening,Card
1472,Sunita Sen,November,Roti,3,Evening,Card
3790,Rajesh Gupta,October,Dhal Fry,5,Afternoon,UPI
9948,Soham Bose,June,Veg Noodles,3,Afternoon,UPI
9703,Soham Bose,July,Paneer Chilly,1,Evening,UPI
8829,Priya Sharma,March,Kashmiri Aloo Dum,1,Night,Card
4305,Meera Iyer,May,Paneer Butter Masala,1,Morning,Card
6930,Priya Sharma,May,Veg Meals,5,Morning,Wallet
3850,Meera Iyer,September,Butter Dhal Fry,5,Afternoon,Card
3900,Rajesh Gupta,April,Kashmiri Aloo Dum,1,Night,Card
5907,Rajesh Gupta,January,Channa Masala,5,Morning,Cash
2077,Meera Iyer,May,Chicken Do Pyaza,2,Evening,UPI
4188,Priya Sharma,August,Egg Masala (Single),3,Evening,Card
2382,Rajesh Gupta,October,Chicken Masala,2,Morning,Cash
6321,Rajesh Gupta,April,Veg Fried Rice,2,Morning,Card
6855,Soham Bose,March,Onion Dosa,1,Evening,UPI
4875,Priya Sharma,December,Chicken Fry,4,Morning,Card
1819,Soham Bose,October,Aloo Mutter/Aloo Gobi,2,Night,Wallet
2168,Soham Bose,September,Chicken Fried Rice,5,Night,Cash
8085,Soham Bose,June,Masala Dosa,5,Afternoon,Cash
4293,Anirban Roy,March,Set Dosa (3 Pcs),3,Night,Wallet
2030,Rajesh Gupta,December,Idly (3 Pcs),4,Night,UPI
3385,Sunita Sen,February,Chicken Fry,1,Night,Card
6982,Sunita Sen,November,Roti,2,Morning,Cash
5096,Soham Bose,January,Onion Dosa,1,Afternoon,Card
7141,Rajesh Gupta,July,Egg Fried Rice,4,Evening,Cash
2389,Anirban Roy,August,Chicken Do Pyaza,4,Morning,Card
6067,Anirban Roy,December,Chicken Do Pyaza,2,Morning,UPI
6818,Sunita Sen,November,Veg Noodles,3,Night,Card
3591,Rajesh Gupta,July,Egg Noodles,1,Night,Cash
2160,Sunita Sen,May,Green Peas Masala,2,Afternoon,UPI
6807,Anirban Roy,March,Veg Noodles,4,Morning,UPI
3517,Rajesh Gupta,December,Egg Masala (Single),5,Afternoon,UPI
3832,Arvind Das,October,Egg Burji (2 Eggs),4,Night,UPI
4132,Anirban Roy,July,Rohu (Fry/Curry),3,Afternoon,Cash
5826,Meera Iyer,August,Gobi Manchurian,1,Evening,Wallet
5353,Meera Iyer,August,Paneer Chilly,2,Afternoon,Card
6980,Soham Bose,October,Idly (3 Pcs),1,Evening,Wallet
3284,Sunita Sen,November,Paneer Manchurian,4,Evening,Cash
4569,Meera Iyer,December,Chicken Noodles,4,Evening,Wallet
4510,Anirban Roy,July,Chicken Curry,5,Afternoon,Wallet
1398,Arvind Das,February,Rohu (Fry/Curry),5,Night,Wallet
6293,Sunita Sen,October,Egg Chilly,5,Night,Cash
6309,Rajesh Gupta,May,Mutton Masala (Kosha/Fry/Kadai),1,Morning,Cash
4417,Meera Iyer,October,Channa Masala,5,Morning,Cash
7691,Meera Iyer,October,Set Dosa (3 Pcs),5,Evening,Wallet
5561,Sunita Sen,July,Idly (3 Pcs),1,Evening,Card
8992,Meera Iyer,February,Paneer Manchurian,3,Morning,Wallet
3438,Meera Iyer,August,Butter Dhal Fry,1,Morning,Cash
7762,Anirban Roy,August,Cylon/Kerala Parota,5,Morning,UPI
2748,Soham Bose,May,Cylon/Kerala Parota,4,Evening,Card
2068,Meera Iyer,April,Palak Paneer,4,Night,Wallet
3239,Arvind Das,October,Set Dosa (3 Pcs),3,Morning,Wallet
2353,Soham Bose,February,Masala Dosa,3,Morning,Wallet
4463,Sunita Sen,May,Chicken Fry,2,Evening,UPI
5695,Rajesh Gupta,March,Egg Burji (2 Eggs),4,Morning,Wallet
5476,Sunita Sen,March,Egg Biryani,1,Afternoon,UPI
3651,Sunita Sen,September,Kabab Half (4 Pcs),4,Evening,UPI
7529,Meera Iyer,May,Masala Rice,3,Night,Card
1857,Soham Bose,January,Katla (Fry/Curry),5,Evening,Card
3339,Priya Sharma,November,Chicken Do Pyaza,2,Evening,Wallet
1789,Priya Sharma,July,Chicken Masala,2,Morning,UPI
4367,Anirban Roy,July,Chicken Fried Rice,4,Afternoon,UPI
3602,Priya Sharma,June,Kabab Full (8 Pcs),5,Morning,Card
3594,Priya Sharma,November,Paneer Butter Masala,4,Evening,Wallet
6500,Arvind Das,October,Channa Masala,2,Evening,Card
6966,Meera Iyer,March,Aloo Posto,5,Morning,Card
8773,Meera Iyer,January,Ghee Rice,4,Morning,Cash
2822,Arvind Das,February,Ghee Rice,5,Morning,Card
9659,Meera Iyer,April,Chicken Fry,1,Afternoon,Wallet
8597,Arvind Das,January,Egg Burji (2 Eggs),2,Morning,Card
3915,Soham Bose,April,Aloo Posto,5,Evening,Wallet
2608,Arvind Das,October,Tomato Fry,3,Afternoon,Wallet
4259,Soham Bose,May,Paneer Chilly,4,Afternoon,Wallet
4943,Sunita Sen,May,Math Curry,4,Night,Cash
2919,Soham Bose,October,Veg Fried Rice,1,Night,Cash
8076,Priya Sharma,September,Butter Dhal Fry,3,Evening,UPI
2321,Priya Sharma,February,Set Dosa (3 Pcs),5,Morning,Wallet
6188,Arvind Das,June,Egg Chilly,5,Night,Cash
7011,Soham Bose,December,Veg Fried Rice,1,Evening,Wallet
9627,Sunita Sen,March,Egg Masala (Single),4,Afternoon,UPI
9779,Rajesh Gupta,October,Dhal Fry,4,Evening,Wallet
9242,Priya Sharma,September,Aloo Mutter/Aloo Gobi,5,Evening,Wallet
7786,Meera Iyer,February,Dhal Fry,3,Afternoon,UPI
1519,Arvind Das,April,Plain Dosa (2 Pcs),1,Night,Wallet
2121,Soham Bose,April,Egg Chilly,2,Morning,Wallet
1553,Anirban Roy,April,Chicken Masala,1,Night,Wallet
3271,Soham Bose,November,Green Peas Masala,2,Evening,UPI
6990,Anirban Roy,March,Chilly Chicken (Half 6 Pcs),1,Evening,Cash
5972,Arvind Das,December,Palak Paneer,2,Evening,UPI
7788,Sunita Sen,July,Jeera Rice,1,Morning,Card
8568,Soham Bose,June,Chicken Do Pyaza,3,Morning,Wallet
5822,Anirban Roy,March,Chicken Kosha,3,Afternoon,Wallet
6214,Arvind Das,November,Channa Masala,1,Afternoon,Card
4404,Rajesh Gupta,March,Math Curry,3,Night,Cash
1693,Meera Iyer,June,Chicken Fried Rice,2,Night,Card
8753,Soham Bose,July,Poori Bajji (3 Pcs),4,Evening,Card
8084,Rajesh Gupta,April,Egg Torka,5,Night,Card
2350,Soham Bose,November,Kashmiri Aloo Dum,1,Night,UPI
2120,Soham Bose,September,Veg Noodles,3,Night,Cash
2540,Anirban Roy,October,Chicken Kosha,2,Afternoon,Cash
1908,Anirban Roy,August,Chilly Chicken (Full 12 Pcs),1,Afternoon,Cash
3348,Sunita Sen,September,Egg Burji (2 Eggs),1,Evening,Cash
2096,Soham Bose,April,Egg Biryani,2,Afternoon,UPI
9441,Priya Sharma,March,Masala Dosa,2,Night,Card
1919,Sunita Sen,September,Chicken Kosha,2,Afternoon,Wallet
1605,Arvind Das,March,Poori Bajji (3 Pcs),5,Night,Cash
2565,Priya Sharma,August,Egg Masala (Double),1,Night,UPI
4887,Arvind Das,March,Dhal Fry,4,Afternoon,Cash
8782,Rajesh Gupta,February,Chicken Curry,5,Morning,UPI
3118,Sunita Sen,July,Egg Chilly,3,Afternoon,Card
1571,Rajesh Gupta,December,Mutton Biryani,1,Afternoon,Cash
5010,Anirban Roy,April,Set Dosa (3 Pcs),5,Morning,Wallet
2762,Meera Iyer,December,Kabab Full (8 Pcs),4,Afternoon,UPI
3676,Sunita Sen,December,Omlet (Single),2,Afternoon,Cash
7888,Anirban Roy,August,Egg Chilly,1,Night,Wallet
2871,Arvind Das,June,Chicken Do Pyaza,2,Night,UPI
9122,Sunita Sen,September,Aloo Mutter/Aloo Gobi,2,Afternoon,Cash
2731,Meera Iyer,September,Rohu (Fry/Curry),1,Evening,Wallet
5240,Arvind Das,June,Butter Dhal Fry,1,Night,Wallet
8457,Meera Iyer,November,Veg Meals,4,Night,Wallet
3521,Sunita Sen,June,Egg Biryani,4,Evening,Wallet
6725,Meera Iyer,April,Butter Dhal Fry,2,Afternoon,Card
9687,Sunita Sen,November,Cylon/Kerala Parota,2,Morning,UPI
4981,Anirban Roy,December,Idly (3 Pcs),3,Night,UPI
5152,Anirban Roy,May,Parota,1,Afternoon,Card
8220,Arvind Das,September,Egg Noodles,3,Night,UPI
3616,Anirban Roy,September,Egg Noodles,3,Afternoon,Cash
3733,Meera Iyer,January,Math Curry,5,Evening,Card
3574,Sunita Sen,December,Poori Bajji (3 Pcs),4,Evening,Cash
7531,Soham Bose,June,Channa Masala,1,Night,Wallet
8962,Anirban Roy,August,Chicken Pepper Masala,3,Night,Cash
9083,Soham Bose,July,Ghee Rice,2,Evening,Cash
6902,Anirban Roy,July,Set Dosa (3 Pcs),1,Morning,Card
8813,Sunita Sen,November,Chilly Chicken (Full 12 Pcs),3,Evening,Wallet
5457,Rajesh Gupta,May,Egg Chilly,3,Morning,Card
4784,Sunita Sen,May,Chilly Chicken (Half 6 Pcs),4,Afternoon,Cash
5642,Sunita Sen,September,Butter Dhal Fry,5,Morning,UPI
1729,Priya Sharma,August,Butter Chicken,4,Morning,Card
1255,Priya Sharma,November,Rohu (Fry/Curry),4,Morning,Card
3996,Meera Iyer,April,Math Curry,5,Morning,UPI
3907,Meera Iyer,April,Omlet (Double),3,Night,Wallet
1679,Sunita Sen,March,Idly (3 Pcs),4,Afternoon,Cash
3969,Arvind Das,July,Kabab Half (4 Pcs),2,Night,Card
3658,Priya Sharma,October,Masala Rice,1,Evening,UPI
4857,Meera Iyer,August,Paneer Manchurian,2,Night,Cash
9952,Arvind Das,November,Butter Chicken,5,Night,UPI
7267,Meera Iyer,August,Ghee Rice,2,Night,Card
6923,Soham Bose,January,Poori Bajji (3 Pcs),3,Morning,Card
3223,Rajesh Gupta,December,Tomato Fry,5,Afternoon,UPI
6544,Rajesh Gupta,May,Palak Paneer,5,Morning,Wallet
5813,Sunita Sen,March,Idly (3 Pcs),3,Morning,Card
4999,Arvind Das,October,Veg Noodles,3,Morning,Cash
9381,Soham Bose,May,Egg Chilly,1,Afternoon,Cash
8689,Sunita Sen,October,Plain Dosa (2 Pcs),3,Morning,Cash
2948,Anirban Roy,December,Paneer Butter Masala,3,Night,Cash
5913,Anirban Roy,February,Chicken Biryani,1,Afternoon,UPI
7478,Rajesh Gupta,June,Plain Dosa (2 Pcs),1,Night,UPI
2884,Sunita Sen,January,Rohu (Fry/Curry),5,Evening,Cash
7997,Anirban Roy,September,Poori Bajji (3 Pcs),3,Afternoon,UPI
1686,Meera Iyer,June,Omlet (Double),3,Evening,Wallet
2910,Meera Iyer,November,Chicken Curry,3,Morning,Card
4860,Sunita Sen,November,Chicken Fry,4,Afternoon,UPI
3770,Sunita Sen,December,Channa Masala,5,Morning,Wallet
8379,Rajesh Gupta,May,Math Curry,5,Night,UPI
8131,Rajesh Gupta,November,Butter Dhal Fry,5,Night,UPI
3479,Anirban Roy,December,Aloo Posto,3,Night,Wallet
3763,Arvind Das,December,Chicken Biryani,2,Night,Wallet
2363,Sunita Sen,May,Bangda Fry (Ayala),5,Afternoon,UPI
1736,Meera Iyer,October,Ghee Rice,4,Afternoon,UPI
6871,Anirban Roy,August,Aloo Mutter/Aloo Gobi,2,Evening,Card
6362,Priya Sharma,May,Cylon/Kerala Parota,3,Night,Cash
3005,Anirban Roy,September,Chicken Fried Rice,4,Morning,Card
4967,Sunita Sen,July,Green Peas Masala,3,Evening,Wallet
5970,Arvind Das,November,Egg Burji (2 Eggs),2,Morning,UPI
9903,Arvind Das,June,Chicken Noodles,1,Night,UPI
6344,Meera Iyer,November,Chicken Noodles,2,Afternoon,UPI
1966,Soham Bose,September,Gobi Manchurian,1,Evening,Wallet
8993,Anirban Roy,April,Paneer Manchurian,5,Evening,UPI
4156,Rajesh Gupta,October,Chicken Masala,5,Morning,Card
4455,Priya Sharma,April,Chicken Do Pyaza,2,Evening,Wallet
9568,Soham Bose,August,Aloo Posto,1,Afternoon,UPI
9599,Soham Bose,November,Chicken Masala,1,Afternoon,Card
1860,Meera Iyer,June,Chicken Curry,2,Night,Cash
6867,Sunita Sen,June,Kabab Half (4 Pcs),5,Afternoon,Cash
9756,Soham Bose,October,Idly (3 Pcs),2,Morning,Card
2739,Arvind Das,March,Ghee Rice,1,Morning,Wallet
2259,Rajesh Gupta,November,Kabab Half (4 Pcs),1,Night,Card
6226,Rajesh Gupta,October,Palak Paneer,5,Afternoon,Card
6460,Sunita Sen,July,Egg Noodles,4,Night,UPI
5250,Sunita Sen,July,Masala Rice,1,Night,Card
2307,Anirban Roy,April,Egg Masala (Single),5,Evening,Cash
7875,Sunita Sen,January,Math Curry,2,Morning,Card
8737,Arvind Das,May,Aloo Posto,3,Night,Card
3360,Rajesh Gupta,November,Veg Noodles,1,Morning,Card
8475,Priya Sharma,May,Cylon/Kerala Parota,5,Night,Wallet
5318,Meera Iyer,February,Veg Fried Rice,1,Morning,Card
3515,Meera Iyer,November,Parota,5,Afternoon,Cash
8252,Meera Iyer,February,Chilly Chicken (Half 6 Pcs),2,Night,UPI
9773,Sunita Sen,September,Masala Rice,2,Evening,Card
6090,Priya Sharma,July,Onion Dosa,1,Evening,Cash
3022,Arvind Das,January,Mutter Paneer,4,Afternoon,UPI
5029,Anirban Roy,July,Masala Rice,1,Afternoon,UPI
7010,Priya Sharma,March,Kabab Half (4 Pcs),3,Night,Wallet
5453,Rajesh Gupta,April,Palak Paneer,3,Night,Card
7194,Anirban Roy,January,Green Peas Masala,2,Morning,Card
7020,Anirban Roy,March,Chicken Fried Rice,4,Night,Cash
5230,Soham Bose,July,Kashmiri Aloo Dum,5,Morning,UPI
5587,Meera Iyer,November,Poori Bajji (3 Pcs),2,Night,Card
6118,Priya Sharma,October,Omlet (Double),4,Night,Cash
2160,Soham Bose,June,Paneer Butter Masala,4,Night,Cash
2426,Anirban Roy,August,Parota,2,Morning,Card
1793,Rajesh Gupta,November,Butter Dhal Fry,2,Afternoon,Card
3526,Priya Sharma,February,Egg Masala (Double),5,Afternoon,Cash
8847,Soham Bose,January,Poori Bajji (3 Pcs),2,Evening,Cash
2252,Anirban Roy,February,Chicken Kosha,2,Morning,Wallet
1605,Priya Sharma,February,Chicken Masala,5,Evening,Card
8279,Anirban Roy,January,Rohu (Fry/Curry),4,Morning,Wallet
1035,Anirban Roy,February,Chicken Kosha,3,Afternoon,Card
7441,Meera Iyer,March,Masala Dosa,4,Night,Wallet
3463,Meera Iyer,June,Plain Rice,5,Afternoon,Card
2183,Meera Iyer,November,Ghee Rice,3,Morning,UPI
8207,Rajesh Gupta,June,Onion Dosa,3,Morning,UPI
4476,Anirban Roy,May,Butter Chicken,4,Evening,Wallet
4738,Rajesh Gupta,June,Palak Paneer,1,Night,Cash
6257,Soham Bose,October,Paneer Chilly,1,Afternoon,Card
6001,Rajesh Gupta,July,Paneer Manchurian,1,Night,UPI
9283,Priya Sharma,August,Ghee Rice,2,Evening,Cash
4789,Rajesh Gupta,April,Kashmiri Aloo Dum,5,Night,Cash
5785,Anirban Roy,October,Butter Chicken,4,Night,Cash
3963,Priya Sharma,February,Cylon/Kerala Parota,4,Morning,UPI
8774,Meera Iyer,July,Math Curry,3,Night,Cash
6898,Meera Iyer,July,Bangda Fry (Ayala),3,Morning,UPI
6413,Arvind Das,January,Katla (Fry/Curry),4,Night,UPI
2761,Soham Bose,January,Ghee Rice,3,Night,Card
1117,Arvind Das,April,Roti,4,Evening,Cash
6261,Soham Bose,September,Egg Torka,2,Evening,Card
3655,Rajesh Gupta,May,Kabab Full (8 Pcs),5,Afternoon,Wallet
4172,Sunita Sen,April,Kabab Half (4 Pcs),4,Evening,Cash
4620,Meera Iyer,August,Kabab Half (4 Pcs),1,Evening,Cash
7457,Soham Bose,March,Aloo Posto,2,Evening,Wallet
4617,Sunita Sen,November,Green Peas Masala,5,Night,Wallet
8474,Arvind Das,January,Veg Noodles,4,Night,Wallet
9821,Meera Iyer,June,Kabab Half (4 Pcs),1,Night,UPI
2356,Priya Sharma,October,Egg Noodles,1,Evening,Cash
6865,Priya Sharma,October,Tomato Fry,5,Morning,Wallet
3563,Priya Sharma,December,Poori Bajji (3 Pcs),1,Night,UPI
4199,Priya Sharma,April,Cylon/Kerala Parota,1,Evening,Card
4247,Meera Iyer,January,Poori Bajji (3 Pcs),5,Morning,Cash
9184,Meera Iyer,October,Mutton Biryani,2,Afternoon,UPI
9921,Anirban Roy,January,Egg Fried Rice,1,Evening,Cash
3656,Rajesh Gupta,August,Math Curry,5,Evening,Cash
5475,Sunita Sen,June,Gobi Manchurian,1,Afternoon,Cash
4062,Rajesh Gupta,September,Butter Dhal Fry,3,Evening,Card
7683,Meera Iyer,February,Paneer Chilly,5,Afternoon,Wallet
6211,Soham Bose,February,Plain Dosa (2 Pcs),4,Morning,Cash
6415,Arvind Das,June,Bangda Fry (Ayala),1,Morning,Cash
1514,Sunita Sen,November,Egg Torka,4,Afternoon,Wallet
3471,Arvind Das,April,Parota,1,Morning,Wallet
8645,Soham Bose,March,Jeera Rice,2,Afternoon,UPI
2354,Meera Iyer,July,Omlet (Single),5,Morning,Card
8387,Soham Bose,October,Veg Fried Rice,3,Morning,UPI
9767,Anirban Roy,June,Idly (3 Pcs),1,Night,Card
6656,Soham Bose,January,Paneer Butter Masala,5,Afternoon,Card
2133,Priya Sharma,January,Masala Rice,3,Evening,Card
1830,Anirban Roy,April,Omlet (Single),1,Night,Cash
3101,Meera Iyer,September,Chicken Noodles,4,Evening,Card
3206,Priya Sharma,February,Set Dosa (3 Pcs),1,Afternoon,UPI
6455,Sunita Sen,October,Butter Chicken,2,Afternoon,Card
4579,Soham Bose,November,Chicken Pepper Masala,5,Morning,Wallet
9585,Meera Iyer,February,Jeera Rice,2,Night,Cash
7564,Arvind Das,January,Veg Fried Rice,4,Evening,Cash
6510,Sunita Sen,October,Kabab Half (4 Pcs),5,Morning,UPI
7863,Soham Bose,March,Parota,2,Evening,Wallet
1187,Priya Sharma,December,Chilly Chicken (Half 6 Pcs),2,Evening,Wallet
3680,Rajesh Gupta,May,Veg Noodles,5,Evening,Cash
5874,Priya Sharma,July,Butter Dhal Fry,3,Morning,Wallet
4465,Sunita Sen,October,Butter Dhal Fry,1,Morning,Cash
